Site	Plot	Treatment	Year	Date	Julian	Hour	Ambient	Surface	5_cm	10_cm
1	5	OTC	2006	21/05/2006	141	1	-4.82	-2.9	2.03	3.31
1	5	OTC	2006	21/05/2006	141	2	-2.9	-2.44	2.03	3.31
1	5	OTC	2006	21/05/2006	141	3	-2.9	-2.44	2.03	2.89
1	5	OTC	2006	21/05/2006	141	4	-2.44	-2.44	1.6	2.89
1	5	OTC	2006	21/05/2006	141	5	-3.37	-2.9	1.6	2.89
1	5	OTC	2006	21/05/2006	141	6	-5.31	-3.37	1.6	2.89
1	5	OTC	2006	21/05/2006	141	7	-6.31	-3.85	1.17	2.46
1	5	OTC	2006	21/05/2006	141	8	-1.97	-2.44	1.17	2.46
1	5	OTC	2006	21/05/2006	141	9	2.46	-0.16	1.17	2.46
1	5	OTC	2006	21/05/2006	141	10	5.4	9.82	1.17	2.46
1	5	OTC	2006	21/05/2006	141	11	8.63	18.66	1.17	2.46
1	5	OTC	2006	21/05/2006	141	12	9.03	20.95	2.03	2.46
1	5	OTC	2006	21/05/2006	141	13	8.63	14.85	2.89	2.46
1	5	OTC	2006	21/05/2006	141	14	8.23	10.99	3.74	2.89
1	5	OTC	2006	21/05/2006	141	15	7.83	7.43	4.15	3.31
1	5	OTC	2006	21/05/2006	141	16	3.31	3.31	4.57	3.31
1	5	OTC	2006	21/05/2006	141	17	0.73	1.17	4.15	3.74
1	5	OTC	2006	21/05/2006	141	18	1.17	2.03	3.74	3.74
1	5	OTC	2006	21/05/2006	141	19	0.29	0.73	3.31	3.74
1	5	OTC	2006	21/05/2006	141	20	-0.16	0.73	3.31	3.31
1	5	OTC	2006	21/05/2006	141	21	-0.16	0.29	2.89	3.31
1	5	OTC	2006	21/05/2006	141	22	-4.82	-3.37	2.89	3.31
1	5	OTC	2006	21/05/2006	141	23	-5.31	-3.85	2.46	3.31
1	5	OTC	2006	22/05/2006	142	0	-7.33	-4.82	2.03	2.89
1	5	OTC	2006	22/05/2006	142	1	-3.85	-2.44	2.03	2.89
1	5	OTC	2006	22/05/2006	142	2	-3.85	-2.44	1.6	2.89
1	5	OTC	2006	22/05/2006	142	3	-4.82	-3.37	1.6	2.89
1	5	OTC	2006	22/05/2006	142	4	-3.37	-2.44	1.6	2.46
1	5	OTC	2006	22/05/2006	142	5	-3.37	-1.97	1.6	2.46
1	5	OTC	2006	22/05/2006	142	6	-4.33	-2.44	1.17	2.46
1	5	OTC	2006	22/05/2006	142	7	-3.37	-2.44	1.17	2.46
1	5	OTC	2006	22/05/2006	142	8	-3.85	-1.51	1.17	2.46
1	5	OTC	2006	22/05/2006	142	9	-1.97	-0.61	1.17	2.03
1	5	OTC	2006	22/05/2006	142	10	-1.06	-0.16	1.17	2.03
1	5	OTC	2006	22/05/2006	142	11	0.73	3.74	1.17	2.03
1	5	OTC	2006	22/05/2006	142	12	1.17	4.99	1.17	2.03
1	5	OTC	2006	22/05/2006	142	13	0.73	3.74	1.6	2.03
1	5	OTC	2006	22/05/2006	142	14	0.29	3.31	1.6	2.03
1	5	OTC	2006	22/05/2006	142	15	2.03	3.31	2.03	2.46
1	5	OTC	2006	22/05/2006	142	16	-0.61	1.17	2.03	2.46
1	5	OTC	2006	22/05/2006	142	17	-1.06	-0.16	2.03	2.46
1	5	OTC	2006	22/05/2006	142	18	-1.97	-0.61	2.03	2.46
1	5	OTC	2006	22/05/2006	142	19	-2.44	-1.06	2.03	2.46
1	5	OTC	2006	22/05/2006	142	20	-1.97	-1.06	1.6	2.46
1	5	OTC	2006	22/05/2006	142	21	-2.9	-1.51	1.6	2.46
1	5	OTC	2006	22/05/2006	142	22	-3.37	-1.97	1.6	2.46
1	5	OTC	2006	22/05/2006	142	23	-2.9	-1.51	1.6	2.46
1	5	OTC	2006	23/05/2006	143	0	-2.9	-1.51	1.6	2.03
1	5	OTC	2006	23/05/2006	143	1	-2.9	-1.06	1.17	2.03
1	5	OTC	2006	23/05/2006	143	2	-2.44	-1.06	1.17	2.03
1	5	OTC	2006	23/05/2006	143	3	-1.97	-1.06	1.17	2.03
1	5	OTC	2006	23/05/2006	143	4	-1.97	-0.61	1.17	2.03
1	5	OTC	2006	23/05/2006	143	5	-2.44	-0.61	1.17	2.03
1	5	OTC	2006	23/05/2006	143	6	-1.97	-0.61	1.17	2.03
1	5	OTC	2006	23/05/2006	143	7	-1.97	-0.61	1.17	2.03
1	5	OTC	2006	23/05/2006	143	8	-1.51	-0.61	1.17	2.03
1	5	OTC	2006	23/05/2006	143	9	-0.61	-0.61	1.17	2.03
1	5	OTC	2006	23/05/2006	143	10	-0.16	-0.16	1.17	2.03
1	5	OTC	2006	23/05/2006	143	11	0.29	-0.16	1.17	2.03
1	5	OTC	2006	23/05/2006	143	12	0.29	-0.16	1.17	2.03
1	5	OTC	2006	23/05/2006	143	13	0.29	-0.16	1.17	2.03
1	5	OTC	2006	23/05/2006	143	14	0.73	-0.16	1.17	2.03
1	5	OTC	2006	23/05/2006	143	15	0.29	-0.16	1.17	2.03
1	5	OTC	2006	23/05/2006	143	16	0.29	0.29	1.6	2.03
1	5	OTC	2006	23/05/2006	143	17	-0.16	-0.16	1.6	2.03
1	5	OTC	2006	23/05/2006	143	18	0.29	0.29	1.6	2.03
1	5	OTC	2006	23/05/2006	143	19	0.29	0.29	1.6	2.03
1	5	OTC	2006	23/05/2006	143	20	0.29	0.29	1.6	2.03
1	5	OTC	2006	23/05/2006	143	21	-0.16	0.29	1.6	2.03
1	5	OTC	2006	23/05/2006	143	22	-0.16	0.29	1.6	2.03
1	5	OTC	2006	23/05/2006	143	23	-0.16	0.29	1.6	2.03
1	5	OTC	2006	24/05/2006	144	0	-0.16	0.29	1.6	2.03
1	5	OTC	2006	24/05/2006	144	1	-0.16	0.29	1.6	2.03
1	5	OTC	2006	24/05/2006	144	2	0.29	0.29	1.6	2.03
1	5	OTC	2006	24/05/2006	144	3	-0.16	0.29	1.6	2.03
1	5	OTC	2006	24/05/2006	144	4	0.29	0.29	1.6	2.03
1	5	OTC	2006	24/05/2006	144	5	0.29	0.29	1.6	2.03
1	5	OTC	2006	24/05/2006	144	6	-0.16	0.29	1.6	2.03
1	5	OTC	2006	24/05/2006	144	7	-0.16	0.29	1.6	2.03
1	5	OTC	2006	24/05/2006	144	8	-0.16	0.29	1.6	2.03
1	5	OTC	2006	24/05/2006	144	9	1.17	2.03	1.6	2.03
1	5	OTC	2006	24/05/2006	144	10	2.46	3.74	1.6	2.03
1	5	OTC	2006	24/05/2006	144	11	4.15	7.03	2.03	2.03
1	5	OTC	2006	24/05/2006	144	12	4.15	7.03	2.46	2.03
1	5	OTC	2006	24/05/2006	144	13	5.4	9.03	2.89	2.46
1	5	OTC	2006	24/05/2006	144	14	4.57	7.43	3.31	2.46
1	5	OTC	2006	24/05/2006	144	15	3.74	6.22	3.74	2.89
1	5	OTC	2006	24/05/2006	144	16	1.6	2.89	3.74	2.89
1	5	OTC	2006	24/05/2006	144	17	1.17	2.46	3.74	2.89
1	5	OTC	2006	24/05/2006	144	18	0.29	1.17	3.31	2.89
1	5	OTC	2006	24/05/2006	144	19	-0.16	1.17	2.89	2.89
1	5	OTC	2006	24/05/2006	144	20	-0.61	0.29	2.89	2.89
1	5	OTC	2006	24/05/2006	144	21	-1.06	-0.16	2.46	2.89
1	5	OTC	2006	24/05/2006	144	22	-1.06	0.29	2.46	2.89
1	5	OTC	2006	24/05/2006	144	23	-1.06	0.29	2.03	2.46
1	5	OTC	2006	25/05/2006	145	0	-1.51	-0.16	2.03	2.46
1	5	OTC	2006	25/05/2006	145	1	-2.44	-0.61	2.03	2.46
1	5	OTC	2006	25/05/2006	145	2	-3.37	-1.06	1.6	2.46
1	5	OTC	2006	25/05/2006	145	3	-4.82	-1.51	1.6	2.46
1	5	OTC	2006	25/05/2006	145	4	-4.33	-1.51	1.6	2.46
1	5	OTC	2006	25/05/2006	145	5	-1.97	-0.61	1.6	2.03
1	5	OTC	2006	25/05/2006	145	6	-1.51	-0.61	1.6	2.03
1	5	OTC	2006	25/05/2006	145	7	-1.06	-0.61	1.17	2.03
1	5	OTC	2006	25/05/2006	145	8	-0.61	-0.61	1.17	2.03
1	5	OTC	2006	25/05/2006	145	9	0.29	-0.16	1.17	2.03
1	5	OTC	2006	25/05/2006	145	10	1.6	2.89	1.17	2.03
1	5	OTC	2006	25/05/2006	145	11	4.99	7.83	1.6	2.03
1	5	OTC	2006	25/05/2006	145	12	5.81	8.63	2.03	2.03
1	5	OTC	2006	25/05/2006	145	13	6.62	10.21	2.89	2.03
1	5	OTC	2006	25/05/2006	145	14	7.03	10.21	3.31	2.46
1	5	OTC	2006	25/05/2006	145	15	5.81	8.63	4.15	2.89
1	5	OTC	2006	25/05/2006	145	16	1.6	3.31	4.15	2.89
1	5	OTC	2006	25/05/2006	145	17	1.6	2.89	4.15	3.31
1	5	OTC	2006	25/05/2006	145	18	1.17	2.03	3.74	3.31
1	5	OTC	2006	25/05/2006	145	19	0.29	1.17	3.31	3.31
1	5	OTC	2006	25/05/2006	145	20	0.73	1.17	2.89	3.31
1	5	OTC	2006	25/05/2006	145	21	0.73	1.17	2.89	2.89
1	5	OTC	2006	25/05/2006	145	22	0.73	1.17	2.89	2.89
1	5	OTC	2006	25/05/2006	145	23	0.29	1.17	2.89	2.89
1	5	OTC	2006	26/05/2006	146	0	-0.16	0.29	2.46	2.89
1	5	OTC	2006	26/05/2006	146	1	0.29	0.29	2.46	2.89
1	5	OTC	2006	26/05/2006	146	2	-0.61	-0.16	2.46	2.89
1	5	OTC	2006	26/05/2006	146	3	-0.16	0.29	2.03	2.89
1	5	OTC	2006	26/05/2006	146	4	-0.61	-1.06	2.03	2.46
1	5	OTC	2006	26/05/2006	146	5	-2.44	-1.06	2.03	2.46
1	5	OTC	2006	26/05/2006	146	6	-4.33	-1.97	1.6	2.46
1	5	OTC	2006	26/05/2006	146	7	-4.33	-1.97	1.6	2.46
1	5	OTC	2006	26/05/2006	146	8	-2.9	-1.06	1.6	2.46
1	5	OTC	2006	26/05/2006	146	9	1.17	-0.16	1.6	2.46
1	5	OTC	2006	26/05/2006	146	10	4.57	5.4	1.6	2.03
1	5	OTC	2006	26/05/2006	146	11	7.43	11.77	1.6	2.03
1	5	OTC	2006	26/05/2006	146	12	7.83	12.93	2.89	2.46
1	5	OTC	2006	26/05/2006	146	13	9.03	14.09	3.31	2.46
1	5	OTC	2006	26/05/2006	146	14	7.03	10.6	4.15	2.89
1	5	OTC	2006	26/05/2006	146	15	6.62	9.03	4.57	3.31
1	5	OTC	2006	26/05/2006	146	16	2.89	4.99	4.57	3.31
1	5	OTC	2006	26/05/2006	146	17	2.03	2.89	4.57	3.74
1	5	OTC	2006	26/05/2006	146	18	1.17	2.03	4.15	3.74
1	5	OTC	2006	26/05/2006	146	19	1.17	2.03	3.74	3.74
1	5	OTC	2006	26/05/2006	146	20	1.17	2.03	3.31	3.31
1	5	OTC	2006	26/05/2006	146	21	0.73	1.6	3.31	3.31
1	5	OTC	2006	26/05/2006	146	22	0.73	1.6	2.89	3.31
1	5	OTC	2006	26/05/2006	146	23	0.29	1.17	2.89	3.31
1	5	OTC	2006	27/05/2006	147	0	-0.61	-0.61	2.89	3.31
1	5	OTC	2006	27/05/2006	147	1	-2.9	-1.51	2.46	2.89
1	5	OTC	2006	27/05/2006	147	2	-4.82	-2.44	2.46	2.89
1	5	OTC	2006	27/05/2006	147	3	-5.81	-2.9	2.03	2.89
1	5	OTC	2006	27/05/2006	147	4	-7.33	-3.37	2.03	2.89
1	5	OTC	2006	27/05/2006	147	5	-7.33	-3.37	2.03	2.89
1	5	OTC	2006	27/05/2006	147	6	-7.85	-3.85	1.6	2.46
1	5	OTC	2006	27/05/2006	147	7	-7.33	-3.85	1.6	2.46
1	5	OTC	2006	27/05/2006	147	8	-4.33	-2.9	1.6	2.46
1	5	OTC	2006	27/05/2006	147	9	2.46	-0.16	1.17	2.46
1	5	OTC	2006	27/05/2006	147	10	6.22	9.82	1.17	2.03
1	5	OTC	2006	27/05/2006	147	11	7.03	16.38	1.17	2.03
1	5	OTC	2006	27/05/2006	147	12	9.42	18.28	1.6	2.03
1	5	OTC	2006	27/05/2006	147	13	6.62	9.42	2.46	2.46
1	5	OTC	2006	27/05/2006	147	14	9.82	11.38	3.31	2.46
1	5	OTC	2006	27/05/2006	147	15	4.99	6.62	3.74	2.89
1	5	OTC	2006	27/05/2006	147	16	3.31	4.57	3.74	2.89
1	5	OTC	2006	27/05/2006	147	17	1.6	2.46	3.74	2.89
1	5	OTC	2006	27/05/2006	147	18	0.73	1.17	3.31	2.89
1	5	OTC	2006	27/05/2006	147	19	0.29	0.73	2.89	2.89
1	5	OTC	2006	27/05/2006	147	20	-1.06	-0.61	2.89	2.89
1	5	OTC	2006	27/05/2006	147	21	-1.51	-0.61	2.46	2.89
1	5	OTC	2006	27/05/2006	147	22	-5.31	-3.37	2.46	2.89
1	5	OTC	2006	27/05/2006	147	23	-7.33	-4.33	2.03	2.89
1	5	OTC	2006	28/05/2006	148	0	-8.38	-4.82	2.03	2.46
1	5	OTC	2006	28/05/2006	148	1	-9.46	-5.31	1.6	2.46
1	5	OTC	2006	28/05/2006	148	2	-10.01	-5.81	1.6	2.46
1	5	OTC	2006	28/05/2006	148	3	-10.01	-5.81	1.17	2.46
1	5	OTC	2006	28/05/2006	148	4	-9.46	-5.81	1.17	2.03
1	5	OTC	2006	28/05/2006	148	5	-11.7	-6.31	1.17	2.03
1	5	OTC	2006	28/05/2006	148	6	-10.56	-6.31	0.73	2.03
1	5	OTC	2006	28/05/2006	148	7	-10.01	-6.31	0.73	2.03
1	5	OTC	2006	28/05/2006	148	8	-4.82	-4.82	0.73	1.6
1	5	OTC	2006	28/05/2006	148	9	-0.16	-0.16	0.29	1.6
1	5	OTC	2006	28/05/2006	148	10	6.62	9.82	0.29	1.6
1	5	OTC	2006	28/05/2006	148	11	10.21	14.47	0.29	1.6
1	5	OTC	2006	28/05/2006	148	12	9.42	16.76	0.29	1.6
1	5	OTC	2006	28/05/2006	148	13	10.21	13.32	0.29	1.6
1	5	OTC	2006	28/05/2006	148	14	9.03	9.03	0.73	1.6
1	5	OTC	2006	28/05/2006	148	15	6.62	4.57	1.17	1.6
1	5	OTC	2006	28/05/2006	148	16	2.89	1.17	1.6	1.6
1	5	OTC	2006	28/05/2006	148	17	-3.85	-1.97	1.6	2.03
1	5	OTC	2006	28/05/2006	148	18	-6.82	-3.85	1.6	2.03
1	5	OTC	2006	28/05/2006	148	19	-1.06	-1.06	1.17	2.03
1	5	OTC	2006	28/05/2006	148	20	-1.97	-1.97	1.17	1.6
1	5	OTC	2006	28/05/2006	148	21	-4.33	-3.37	1.17	1.6
1	5	OTC	2006	28/05/2006	148	22	-3.85	-3.37	1.17	1.6
1	5	OTC	2006	28/05/2006	148	23	-1.06	-1.51	1.17	1.6
1	5	OTC	2006	29/05/2006	149	0	-1.06	-1.51	1.17	1.6
1	5	OTC	2006	29/05/2006	149	1	-1.51	-1.51	0.73	1.6
1	5	OTC	2006	29/05/2006	149	2	-2.9	-3.37	0.73	1.6
1	5	OTC	2006	29/05/2006	149	3	-5.31	-4.82	0.73	1.6
1	5	OTC	2006	29/05/2006	149	4	-7.85	-6.31	0.73	1.6
1	5	OTC	2006	29/05/2006	149	5	-6.82	-5.81	0.73	1.6
1	5	OTC	2006	29/05/2006	149	6	-6.82	-5.31	0.73	1.6
1	5	OTC	2006	29/05/2006	149	7	-6.31	-5.31	0.73	1.6
1	5	OTC	2006	29/05/2006	149	8	-4.33	-4.33	0.73	1.17
1	5	OTC	2006	29/05/2006	149	9	-2.44	-1.51	0.29	1.17
1	5	OTC	2006	29/05/2006	149	10	-0.16	7.83	0.29	1.17
1	5	OTC	2006	29/05/2006	149	11	2.03	10.21	0.29	1.17
1	5	OTC	2006	29/05/2006	149	12	2.03	7.83	0.29	1.17
1	5	OTC	2006	29/05/2006	149	13	2.46	7.03	0.29	1.17
1	5	OTC	2006	29/05/2006	149	14	3.31	7.43	0.73	1.17
1	5	OTC	2006	29/05/2006	149	15	-0.16	2.03	0.73	1.17
1	5	OTC	2006	29/05/2006	149	16	-1.06	0.29	0.73	1.17
1	5	OTC	2006	29/05/2006	149	17	-1.97	-0.61	0.73	1.17
1	5	OTC	2006	29/05/2006	149	18	-1.97	-1.06	0.73	1.17
1	5	OTC	2006	29/05/2006	149	19	-2.44	-1.06	0.73	1.17
1	5	OTC	2006	29/05/2006	149	20	-1.97	-1.06	0.73	1.17
1	5	OTC	2006	29/05/2006	149	21	-1.97	-1.06	0.73	1.17
1	5	OTC	2006	29/05/2006	149	22	-1.97	-1.51	0.73	1.17
1	5	OTC	2006	29/05/2006	149	23	-1.97	-1.06	0.73	1.17
1	5	OTC	2006	30/05/2006	150	0	-1.51	-0.61	0.73	1.17
1	5	OTC	2006	30/05/2006	150	1	-1.06	-0.61	0.73	1.17
1	5	OTC	2006	30/05/2006	150	2	-1.06	-0.61	0.73	1.17
1	5	OTC	2006	30/05/2006	150	3	-1.06	-0.61	0.73	1.17
1	5	OTC	2006	30/05/2006	150	4	-0.61	-0.61	0.73	1.17
1	5	OTC	2006	30/05/2006	150	5	-0.61	-0.61	0.73	1.17
1	5	OTC	2006	30/05/2006	150	6	-0.61	-0.61	0.73	1.17
1	5	OTC	2006	30/05/2006	150	7	-0.61	-0.61	0.73	1.17
1	5	OTC	2006	30/05/2006	150	8	-1.06	-0.61	0.73	1.17
1	5	OTC	2006	30/05/2006	150	9	0.29	-0.16	0.73	1.17
1	5	OTC	2006	30/05/2006	150	10	0.73	1.6	0.73	1.17
1	5	OTC	2006	30/05/2006	150	11	2.89	5.81	0.73	1.17
1	5	OTC	2006	30/05/2006	150	12	3.31	6.62	1.17	1.17
1	5	OTC	2006	30/05/2006	150	13	3.74	6.22	1.6	1.6
1	5	OTC	2006	30/05/2006	150	14	3.74	6.22	2.03	1.6
1	5	OTC	2006	30/05/2006	150	15	2.89	4.57	2.46	1.6
1	5	OTC	2006	30/05/2006	150	16	2.03	2.89	2.46	2.03
1	5	OTC	2006	30/05/2006	150	17	1.6	2.03	2.46	2.03
1	5	OTC	2006	30/05/2006	150	18	1.6	1.6	2.46	2.03
1	5	OTC	2006	30/05/2006	150	19	1.17	1.6	2.03	2.03
1	5	OTC	2006	30/05/2006	150	20	1.17	1.17	2.03	2.03
1	5	OTC	2006	30/05/2006	150	21	0.73	1.17	2.03	2.03
1	5	OTC	2006	30/05/2006	150	22	0.29	0.73	2.03	2.03
1	5	OTC	2006	30/05/2006	150	23	0.29	0.73	2.03	2.03
1	5	OTC	2006	31/05/2006	151	0	0.29	0.73	2.03	2.03
1	5	OTC	2006	31/05/2006	151	1	-2.44	-0.61	1.6	2.03
1	5	OTC	2006	31/05/2006	151	2	-2.9	-1.06	1.6	2.03
1	5	OTC	2006	31/05/2006	151	3	-3.85	-1.51	1.6	2.03
1	5	OTC	2006	31/05/2006	151	4	-3.85	-1.51	1.17	2.03
1	5	OTC	2006	31/05/2006	151	5	-5.31	-1.97	1.17	2.03
1	5	OTC	2006	31/05/2006	151	6	-6.31	-2.44	1.17	1.6
1	5	OTC	2006	31/05/2006	151	7	-6.31	-1.97	1.17	1.6
1	5	OTC	2006	31/05/2006	151	8	-3.85	-1.51	1.17	1.6
1	5	OTC	2006	31/05/2006	151	9	5.4	-0.16	1.17	1.6
1	5	OTC	2006	31/05/2006	151	10	5.4	7.83	0.73	1.6
1	5	OTC	2006	31/05/2006	151	11	8.23	14.85	0.73	1.6
1	5	OTC	2006	31/05/2006	151	12	11.38	17.52	1.17	1.6
1	5	OTC	2006	31/05/2006	151	13	7.43	10.21	2.03	1.6
1	5	OTC	2006	31/05/2006	151	14	9.03	9.82	2.89	2.03
1	5	OTC	2006	31/05/2006	151	15	7.43	7.03	3.74	2.46
1	5	OTC	2006	31/05/2006	151	16	3.74	4.15	3.74	2.46
1	5	OTC	2006	31/05/2006	151	17	-1.06	-0.16	3.74	2.89
1	5	OTC	2006	31/05/2006	151	18	-3.37	-1.06	2.89	2.89
1	5	OTC	2006	31/05/2006	151	19	-4.82	-1.97	2.46	2.89
1	5	OTC	2006	31/05/2006	151	20	-4.82	-1.97	2.03	2.46
1	5	OTC	2006	31/05/2006	151	21	-1.97	-1.51	2.03	2.46
1	5	OTC	2006	31/05/2006	151	22	-1.06	-1.06	1.6	2.46
1	5	OTC	2006	31/05/2006	151	23	-1.97	-1.51	1.6	2.03
1	5	OTC	2006	01/06/2006	152	0	-0.16	-0.61	1.6	2.03
1	5	OTC	2006	01/06/2006	152	1	0.29	-0.16	1.17	2.03
1	5	OTC	2006	01/06/2006	152	2	-0.16	-0.61	1.17	2.03
1	5	OTC	2006	01/06/2006	152	3	-0.16	-0.61	1.17	2.03
1	5	OTC	2006	01/06/2006	152	4	-0.16	-0.61	1.17	1.6
1	5	OTC	2006	01/06/2006	152	5	-0.16	-0.16	1.17	1.6
1	5	OTC	2006	01/06/2006	152	6	-0.16	-0.61	1.17	1.6
1	5	OTC	2006	01/06/2006	152	7	-0.16	-0.61	1.17	1.6
1	5	OTC	2006	01/06/2006	152	8	-0.16	-0.16	1.17	1.6
1	5	OTC	2006	01/06/2006	152	9	1.6	0.29	1.17	1.6
1	5	OTC	2006	01/06/2006	152	10	2.03	2.46	1.17	1.6
1	5	OTC	2006	01/06/2006	152	11	1.6	1.17	1.17	1.6
